restored,lat,lon,remoteness,cumulative_impacts_mean,cumulative_impacts_trend,baa_n,baa_mean,baa_trend,coral_diversity,year_first_anomaly,number_of_anomalies_2100
0,-10,162,0.94875985,0.888271435,0.030705457,0,1.75,0.017117117,502,2029,83
0,-10,165.5,2.2756484,0.903791261,0.019208211,1,1.944444444,0.007979408,354,2060,52
0,-10,166,2.465425,1.020702658,0.026963359,1,1.916666667,0.00990991,354,2060,55
0,-10,166.5,2.6550074,0.862092859,0.03005696,2,1.916666667,0.008880309,354,2060,54
0,-10,167,2.8446074,0.994002371,0.017811701,5,2.055555556,0.013384813,354,2060,56
0,-10,179,2.8495672,0.768336094,0.008095555,0,1.472222222,0.009137709,355,2068,21
0,-10,179.5,2.877192,0.742646887,-0.000512353,1,1.5,0.007722008,355,2068,21
0,-10.5,-179.5,3.11842,0.879652711,-0.011379622,1,1.638888889,0.010682111,0,2068,18
0,-10.5,-166,2.7311456,0.777389237,0.003586737,4,1.694444444,0.000900901,174,2051,68
0,-10.5,40,0.1970464,1.777565197,0.073509885,1,1.638888889,0.004247104,273,2053,86
0,-10.5,40.5,0.26717132,0.667596179,0.07995618,2,1.666666667,-0.000514801,268,2057,87
0,-10.5,105.5,1.4055327,0.601692376,0.084594966,5,1.888888889,0.019047619,106,2044,86
0,-10.5,121,0.4012159,0.466476073,0.060697552,6,2.083333333,0.020978121,564,2020,52
0,-10.5,121.5,0.5579023,0.621681505,0.082206482,5,2,0.013642214,563,2020,51
0,-10.5,122,0.5311057,0.665034025,0.109115151,5,2.027777778,0.014285714,562,2020,52
0,-10.5,122.5,0.34602273,0.932472607,0.125337365,3,1.944444444,0.012355212,562,2037,76
0,-10.5,123,0.2389363,0.617025561,0.071456944,5,2.055555556,0.020849421,562,2037,80
0,-10.5,132.5,0.84859455,0.333179225,0.031085469,7,2,0.013899614,323,2043,51
0,-10.5,133,0.8127285,0.329743182,0.027649208,10,2.111111111,0.02007722,311,2043,41
0,-10.5,141.5,0.89284074,0.515040702,0.093765102,8,2.055555556,0.031402831,302,2048,37
0,-10.5,142,0.7419978,0.861486153,0.102723878,6,2,0.026254826,405,2053,61
0,-10.5,142.5,0.7822609,0.507303825,0.064765957,6,2,0.031660232,415,2053,57
0,-10.5,143,0.9549025,0.527419149,0.042772134,6,2.055555556,0.034491634,416,2053,42
0,-10.5,143.5,1.1218978,0.633178899,0.06255724,4,1.888888889,0.02033462,416,2064,30
0,-10.5,144,1.2259432,0.463787532,0.057983706,7,2.111111111,0.038610039,415,2063,30
0,-10.5,149.5,0.79751354,0.514881031,0.071620904,12,2.277777778,0.032947233,475,2053,38
0,-10.5,150,1.0380492,0.580175661,0.105847081,10,2.194444444,0.025611326,487,2053,52
0,-10.5,150.5,1.1023782,0.700375809,0.123317981,4,1.944444444,0.026769627,502,2053,47
0,-10.5,151,1.1980797,0.658339806,0.133011436,5,2,0.023680824,494,2042,52
0,-10.5,151.5,1.3623917,0.807752029,0.142104146,4,2.027777778,0.015830116,488,2053,66
0,-10.5,152,1.5521373,0.638371271,0.110159012,9,2.222222222,0.027027027,476,2053,67
0,-10.5,152.5,1.7473832,0.635277998,0.108785612,12,2.333333333,0.040669241,465,2053,60
0,-10.5,153,1.9309403,0.613262521,0.104116011,13,2.305555556,0.04980695,437,2050,74
0,-10.5,155.5,1.8118919,0.600354165,0.102161998,7,2.138888889,0.029214929,0,2048,90
0,-10.5,161,0.7786576,0.925595073,0.097287616,5,1.944444444,0.028571429,502,2053,70
0,-10.5,161.5,1.0491332,0.787982357,0.089289344,3,1.888888889,0.022393822,501,2053,84
0,-10.5,162,1.1178867,0.86239178,0.069308516,1,1.805555556,0.021492921,502,2063,62
0,-10.5,165.5,2.339098,0.98421528,0.0326709,6,2.111111111,0.023423423,354,2060,35
0,-10.5,166,2.5218413,0.916009298,0.023546352,5,2.055555556,0.009266409,354,2060,40
0,-10.5,179,2.6599672,0.839042821,0.002917576,0,1.638888889,0.011969112,0,2068,22
0,-10.5,179.5,2.687592,0.778421189,0.009388205,1,1.583333333,0.012226512,0,2068,22
0,-11,-180,3.2294602,0.912722075,-0.004385983,2,1.666666667,0.011325611,0,2056,68
0,-11,-171.5,1.0597979,0.931216185,9.89E-05,3,1.694444444,0.006306306,210,2053,61
0,-11,-152,7.962841,0.289617291,0.00758889,1,1.138888889,-0.012226512,161,2068,22
0,-11,40,0.30803296,0.795585799,0.079155712,5,1.916666667,0.029214929,284,2053,84
0,-11,40.5,0.3765005,0.584307783,0.087875221,4,1.805555556,0.004247104,286,2057,84
0,-11,43,0.13072509,0.727510773,0.101720339,2,1.611111111,-0.003603604,313,2058,84
0,-11,122.5,0.44586736,0.521574647,0.093919031,9,2.194444444,0.027670528,565,2020,82
0,-11,130,0.44555378,0.43138311,0.060009872,5,2,0.016988417,329,2020,83
0,-11,130.5,0.4428308,0.431189856,0.063523309,6,2.027777778,0.02020592,329,2037,86
0,-11,131,0.5299081,0.415148807,0.065160274,6,2.055555556,0.025225225,326,2020,105
0,-11,131.5,0.5550237,0.315770252,0.033209123,2,1.777777778,0.006692407,325,2037,101
0,-11,132,0.7171227,0.514995891,0.061806853,8,2.027777778,0.033848134,325,2043,76
0,-11,132.5,0.6864743,0.483167007,0.06303296,4,1.944444444,0.020592021,325,2043,66
0,-11,133,0.62344646,0.383364626,0.064836531,5,2,0.018018018,312,2043,62
0,-11,136,1.0292221,0.308238614,0.055165048,3,1.861111111,0.021492921,311,2044,68
0,-11,136.5,1.069442,0.44499056,0.074059345,4,1.944444444,0.006949807,309,2068,52
0,-11,142.5,0.8266596,0.602495171,0.047003466,2,1.888888889,0.025997426,415,2053,49
0,-11,143,0.8639722,0.54489941,0.041655207,3,1.944444444,0.028571429,416,2053,47
0,-11,143.5,1.0387375,0.44778076,0.056005433,4,1.972222222,0.028442728,416,2064,29
0,-11,144,1.190804,0.373098959,0.046982304,7,2.138888889,0.037194337,416,2063,32
0,-11,150.5,1.2264022,0.620548422,0.129907947,8,2.194444444,0.031531532,487,2050,44
0,-11,151,1.3485825,0.680707578,0.136644224,6,2.055555556,0.022908623,486,2053,68
0,-11,151.5,1.4637053,0.682915989,0.128771063,7,2.138888889,0.014543115,477,2053,71
0,-11,152,1.6305505,0.651517918,0.104284043,5,2.027777778,0.012741313,474,2053,80
0,-11,152.5,1.8204771,0.744210121,0.129810958,5,1.944444444,0.019305019,436,2048,75
0,-11,153,2.022259,0.805055902,0.119377758,5,2.027777778,0.034362934,435,2050,51
0,-11,153.5,2.1998158,0.631744131,0.116822433,7,2.111111111,0.037837838,431,2050,68
0,-11,154,2.3797743,0.815148361,0.123579186,5,2.027777778,0.01994852,423,2050,71
0,-11,159.5,0.89371777,0.833179157,0.095913524,6,2.055555556,0.033976834,497,2053,89
0,-11,160,0.9647663,0.920232914,0.079365371,8,2.111111111,0.038867439,500,2053,87
0,-11,166,2.597917,0.879765627,0.038193555,6,2.111111111,0.021879022,354,2060,53
0,-11,166.5,2.786006,0.84878427,0.039297365,4,2,0.014414414,354,2060,54
0,-11,175,2.9278526,0.969172023,0.041018356,5,1.972222222,0.021492921,0,2056,42
0,-11,175.5,2.8438854,1.014194568,0.031646631,4,1.944444444,0.033204633,0,2056,50
0,-11.5,-180,3.1509252,0.902526416,0.004080272,3,1.777777778,0.014414414,0,2049,60
0,-11.5,-179.5,2.9613252,0.990771935,-0.002230143,3,1.833333333,0.014929215,0,2049,72
0,-11.5,-178.5,2.5821497,0.977215264,-0.005309339,4,1.861111111,0.020720721,0,2049,69
0,-11.5,-178,2.3962114,1.001910857,0.009176501,2,1.805555556,0.012741313,0,2057,48
0,-11.5,-165.5,2.7651064,0.886633342,-0.005461671,2,1.666666667,-0.001801802,174,2053,87
0,-11.5,40,0.34004512,1.389349345,0.089350083,6,1.833333333,0.019305019,303,2053,88
0,-11.5,40.5,0.40511557,0.617952876,0.095843217,3,1.722222222,0.011583012,304,2079,65
0,-11.5,43,0.071839005,0.907430102,0.127069016,3,1.5,-0.012870013,313,2069,62
0,-11.5,43.5,0.15734345,0.594778826,0.079701046,5,1.722222222,0.001801802,315,2055,69
0,-11.5,46,0.56145114,0.596819286,0.069661656,5,1.777777778,0.010553411,303,2039,108
0,-11.5,47,0.92175764,0.603091799,0.07664597,5,1.833333333,0.013384813,303,2039,118
0,-11.5,49,1.3020287,0.636097068,0.098897847,4,1.805555556,0.022522523,322,2063,75
0,-11.5,96.5,3.7108886,0.445704488,0.052643777,5,1.777777778,0.014157014,109,2053,59
0,-11.5,123,0.6089878,0.442987291,0.08982297,15,2.583333333,0.04980695,566,2020,88
0,-11.5,123.5,0.59395427,0.377386077,0.084293774,16,2.638888889,0.049292149,568,2020,116
0,-11.5,130.5,0.27860022,0.605470554,0.074256769,2,1.805555556,0.006306306,329,2029,106
0,-11.5,131,0.30649373,0.427378351,0.039424438,4,1.861111111,0.016859717,328,2029,81
0,-11.5,131.5,0.41105783,0.223648028,0.028626063,3,1.638888889,0.008880309,325,2043,96
0,-11.5,132,0.5505739,0.253689627,0.020180464,5,1.888888889,0.028828829,324,2043,88
0,-11.5,133,0.484945,0.386564996,0.050215873,5,1.888888889,0.026512227,314,2044,66
0,-11.5,133.5,0.55660725,0.503204069,0.067189344,3,1.861111111,0.024324324,312,2044,72
0,-11.5,134,0.48594156,0.448761271,0.068082556,4,1.861111111,0.029472329,313,2044,45
0,-11.5,134.5,0.571098,0.420320693,0.073501131,2,1.805555556,0.018918919,311,2044,71
0,-11.5,135,0.6340901,0.425962482,0.077869595,1,1.777777778,0.002831403,311,2044,74
0,-11.5,135.5,0.76780224,0.461783813,0.078860802,0,1.666666667,0.004633205,311,2044,75
0,-11.5,136,0.90188634,0.484979953,0.080134094,0,1.666666667,-0.001544402,311,2044,75
0,-11.5,136.5,0.87363195,0.405685606,0.073953796,5,2,0.001801802,309,2044,69
0,-11.5,141.5,0.8978524,0.512931737,0.061798252,2,1.861111111,0.014028314,297,2053,53
0,-11.5,142.5,0.66567796,0.670893561,0.044234995,4,1.916666667,0.032046332,416,2053,59
0,-11.5,143,0.80930275,0.507035879,0.050972614,4,1.944444444,0.03037323,419,2053,43
0,-11.5,143.5,0.9315442,0.474469551,0.065225875,5,1.944444444,0.035521236,419,2053,47
0,-11.5,144,1.0337476,0.250900498,0.027165247,9,2.277777778,0.04015444,418,2053,38
0,-11.5,152.5,1.8986355,0.618901129,0.111331145,7,2.111111111,0.014929215,435,2064,66
0,-11.5,153,2.095647,0.579618308,0.108963968,7,2.111111111,0.027799228,432,2050,84
0,-11.5,153.5,2.2944686,0.602915001,0.112885483,6,2.055555556,0.031660232,425,2045,90
0,-11.5,159.5,1.0834924,0.824341437,0.10174021,6,2.055555556,0.031660232,497,2050,106
0,-11.5,160,1.1666684,0.830874472,0.098564364,5,2,0.033204633,497,2022,102
0,-11.5,160.5,1.123979,0.837497464,0.115370788,9,2.138888889,0.048519949,497,2050,91
0,-11.5,166.5,2.872462,0.813844733,0.039202346,5,2.027777778,0.015315315,354,2053,68
0,-11.5,167,3.0535233,0.928484576,0.053483422,6,2.055555556,0.018790219,354,2053,77
0,-11.5,169.5,3.968382,0.905958153,0.066528776,7,2.166666667,0.029343629,355,2053,86
0,-11.5,170,3.8519535,0.937480309,0.050145177,8,2.25,0.026126126,0,2053,70
0,-11.5,175,2.7382681,1.047046714,0.038104939,6,1.972222222,0.026898327,0,2056,58
0,-11.5,175.5,2.6597176,1.099527512,0.031579742,4,1.805555556,0.015830116,0,2056,49
0,-11.5,176,2.5757504,1.022058962,0.040466193,3,1.833333333,0.021621622,358,2056,51
0,-12,-180,3.07239,0.885539638,0.021484162,5,1.916666667,0.025353925,0,2060,61
0,-12,-179.5,2.88279,0.985778976,0.008906983,5,1.888888889,0.022136422,0,2060,63
0,-12,-178,2.3140147,1.02944585,0.011864045,3,1.861111111,0.01969112,0,2049,67
0,-12,-177.5,2.1280763,1.024544132,0.012102739,4,1.833333333,0.014157014,0,2049,78
0,-12,-177,1.9413103,0.98442512,0.005661761,4,1.861111111,0.017374517,221,2057,58
0,-12,-176,1.5621103,0.930785751,0.006886987,3,1.75,0.024839125,221,2044,68
0,-12,40,0.24109837,1.970250991,0.140272153,5,1.777777778,0.016731017,308,2027,83
0,-12,40.5,0.26073778,0.607749373,0.083947859,3,1.777777778,0.009009009,309,2057,83
0,-12,41,0.4055528,0.593930356,0.100880538,3,1.777777778,0.007207207,309,2072,62
0,-12,43.5,0.08010709,0.68254455,0.093047951,3,1.527777778,-0.016344916,315,2055,98
0,-12,44,0.21130048,0.609094519,0.085947965,4,1.527777778,-0.017631918,316,2059,91
0,-12,44.5,0.24905923,0.688692902,0.093539225,4,1.555555556,-0.002059202,316,2053,99
0,-12,46,0.46408755,0.538331857,0.064490578,4,1.694444444,0.008622909,318,2035,163
0,-12,46.5,0.6536667,0.501618736,0.052639476,5,1.75,0.014285714,303,2034,152
0,-12,47.5,1.0328666,0.525669072,0.075569202,3,1.638888889,0.014543115,326,2055,67
0,-12,48.5,1.2652829,0.643351637,0.102950168,0,1.444444444,-0.001801802,320,2055,91
0,-12,49,1.145299,0.745998493,0.071884855,2,1.583333333,0.011196911,322,2063,71
0,-12,49.5,1.2179947,0.613341173,0.093444693,4,1.777777778,0.024710425,316,2044,92
0,-12,96.5,3.8804066,0.487040275,0.063301137,5,1.777777778,0.014157014,109,2076,42
0,-12,122.5,0.822177,0.549389279,0.106159673,16,2.527777778,0.035135135,319,2020,109
0,-12,123,0.7985878,0.489993545,0.103072716,16,2.555555556,0.038610039,322,2020,123
0,-12,123.5,0.78355426,0.447451568,0.092263996,18,2.638888889,0.04980695,325,2020,118
0,-12,130.5,0.09066445,0.64506402,0.075937107,2,1.805555556,0.012226512,328,2020,116
0,-12,131,0.17410636,0.553096378,0.029205506,3,1.777777778,0.025997426,327,2043,95
0,-12,134,0.3821857,1.026723579,0.067752394,6,1.833333333,0.04015444,311,2044,45
0,-12,134.5,0.45361438,0.846996017,0.074486446,2,1.694444444,0.016859717,311,2044,72
0,-12,135,0.5887754,0.653542743,0.073489517,0,1.611111111,0.005662806,311,2044,81
0,-12,136.5,0.7232606,0.608110999,0.077898127,3,1.916666667,0.002960103,309,2053,70
0,-12,143,0.75210375,0.627500982,0.057907184,4,1.888888889,0.02985843,418,2053,41
0,-12,143.5,0.76561254,0.506728228,0.068735443,4,1.861111111,0.024324324,418,2053,36
0,-12,160,1.3419151,0.784114498,0.105036766,7,2.111111111,0.043500644,497,2022,98
0,-12,168.5,3.6881042,0.840923363,0.060005047,6,2.083333333,0.013256113,355,2053,66
0,-12,176.5,2.3076153,1.032744877,0.041295703,4,1.916666667,0.019433719,358,2060,34
0,-12,177,2.2324696,0.982956571,0.033964677,4,1.833333333,0.019305019,358,2060,34
0,-12.5,-179.5,2.804255,1.053693904,0.008779834,6,1.916666667,0.026898327,0,2060,48
0,-12.5,-178,2.235455,1.019284695,0.015028681,2,1.75,0.002702703,0,2060,60
0,-12.5,-177.5,2.0458796,1.038164539,0.00940439,2,1.777777778,0.006435006,221,2049,62
0,-12.5,-177,1.8599412,1.011116917,0.005174259,2,1.777777778,0.006435006,221,2049,62
0,-12.5,-176,1.4835752,0.945083712,0.022848851,5,1.916666667,0.024581725,221,2049,64
0,-12.5,-39,0.043574538,3.183359168,0.075329918,7,1.861111111,0.046460746,17,2058,66
0,-12.5,-38.5,0.031003678,1.42313272,0.049811359,4,1.583333333,0.011196911,17,2044,70
0,-12.5,-38,0.15735276,0.588345579,0.037676894,5,1.722222222,0.007979408,17,2053,97
0,-12.5,40,0.15350588,1.565286756,0.180834252,2,1.555555556,0.014414414,315,2027,80
0,-12.5,40.5,0.14815612,0.665930831,0.090144658,4,1.722222222,0.012355212,315,2057,71
0,-12.5,44.5,0.16077921,0.621543009,0.100147721,5,1.666666667,-0.02033462,316,2053,102
0,-12.5,45,0.06081862,0.738108787,0.09470245,2,1.527777778,-0.012483912,316,2053,87
0,-12.5,48,1.1104614,0.626850438,0.118241535,2,1.527777778,0.008108108,320,2039,77
0,-12.5,48.5,1.1189328,0.50650501,0.070430966,1,1.583333333,0.012483912,320,2055,84
0,-12.5,49.5,1.1699632,0.699139839,0.09732535,3,1.638888889,0.024839125,313,2063,90
0,-12.5,123.5,0.97315425,0.437216148,0.08985446,20,2.777777778,0.053796654,325,2020,134
0,-12.5,124,1.0428249,0.520025829,0.10156345,23,2.888888889,0.045302445,323,2020,130
0,-12.5,130,0.26916593,0.644859852,0.091969084,7,2.083333333,0.030759331,327,2029,116
0,-12.5,130.5,0.11648101,0.732540937,0.089972206,0,1.694444444,0.007078507,327,2029,103
0,-12.5,136.5,0.7412691,0.510165824,0.075730371,2,1.722222222,-0.011583012,307,2029,73
0,-12.5,141.5,0.64198005,0.671050706,0.078509094,2,1.583333333,0.009137709,295,2053,42
0,-12.5,143,0.6112292,0.89791749,0.0533273,4,1.944444444,0.044015444,418,2053,62
0,-12.5,143.5,0.69424826,0.546360956,0.066768511,5,1.972222222,0.021492921,418,2053,42
0,-12.5,160,1.5315114,0.631534132,0.107135355,9,2.25,0.041055341,497,2050,84
0,-12.5,160.5,1.5026834,0.706481837,0.10529069,9,2.25,0.045431145,497,2022,91
0,-12.5,177,2.044941,1.04176597,0.044918032,5,1.916666667,0.018918919,358,2060,41
0,-13,-179.5,2.7278323,1.088661383,0.029323095,6,1.944444444,0.027027027,0,2060,33
0,-13,-179,2.5382323,1.102390477,0.017470913,4,1.75,0.023552124,310,2060,35
0,-13,-176.5,1.593794,0.89693547,0.029371372,4,1.861111111,0.021750322,221,2060,41
0,-13,-173,0.3267168,0.99102604,0.007258896,6,1.805555556,0.021492921,285,2067,49
0,-13,-172.5,0.2580356,0.956660451,0.011395847,7,1.833333333,0.032947233,285,2067,51
0,-13,-163.5,3.2879338,0.953693196,0.015634509,3,1.583333333,0.009395109,171,2062,70
0,-13,-39,0.080361135,1.187674647,0.047563094,4,1.638888889,0.021750322,17,2057,125
0,-13,-38.5,0.13463902,0.639881587,0.044573686,6,1.694444444,0.011969112,17,2051,101
0,-13,40.5,0.1291131,0.676099443,0.083261711,3,1.805555556,0.011196911,314,2057,78
0,-13,44.5,0.22572322,0.544362715,0.09311872,4,1.638888889,-0.019433719,316,2053,76
0,-13,45,0.16175993,0.602013841,0.092866152,3,1.611111111,-0.011068211,316,2053,65
0,-13,47.5,0.9898265,0.5887274,0.091914482,3,1.527777778,0.00965251,317,2055,68
0,-13,48,0.95184195,0.746700505,0.118875951,2,1.472222222,0.007593308,319,2055,72
0,-13,48.5,0.940121,0.561572633,0.081375669,3,1.666666667,0.025740026,320,2055,84
0,-13,49.5,1.086592,0.815829651,0.091241821,3,1.638888889,0.024839125,308,2063,75
0,-13,50,1.0775459,0.598522632,0.102320335,4,1.777777778,0.018790219,306,2044,89
0,-13,120.5,1.2684103,0.652070812,0.104575097,14,2.444444444,0.033976834,0,2019,131
0,-13,124,1.2324249,0.423310917,0.086115893,19,2.75,0.044144144,326,2020,142
0,-13,124.5,1.3063433,0.361980903,0.076981127,20,2.75,0.046460746,326,2020,138
0,-13,129.5,0.4806628,0.348950163,0.068765837,2,1.916666667,0.011711712,324,2020,134
0,-13,130,0.37569574,1.232154683,0.05076008,5,1.972222222,0.015057915,324,2020,134
0,-13,143.5,0.71258044,0.514837637,0.055130273,5,1.944444444,0.023166023,418,2053,49
0,-13,144,0.79090255,0.366150502,0.025474808,7,2.138888889,0.026640927,418,2053,71
0,-13,160.5,1.6922834,0.742643015,0.093782467,6,2.222222222,0.030888031,0,2050,79
0,-13,166.5,3.0849836,0.812887973,0.042340548,2,1.888888889,0.01029601,357,2054,84
0,-13,167,3.149238,0.83058517,0.02555483,2,1.888888889,0.01029601,357,2065,55
0,-13,167.5,3.22475,0.854227469,0.048190009,2,1.861111111,0.005791506,357,2065,54
0,-13.5,-179.5,2.7146387,1.125035952,0.048777521,3,1.777777778,0.013127413,310,2060,74
0,-13.5,-173,0.28582132,1.097639287,0.030115418,5,1.805555556,0.012741313,285,2044,92
0,-13.5,-172.5,0.1800122,1.152936901,0.027175143,6,1.777777778,0.020849421,285,2044,81
0,-13.5,-172,0.074023664,1.125755666,0.017477699,7,1.916666667,0.025353925,285,2044,61
0,-13.5,-171.5,0.1811056,1.06116357,0.026034713,7,1.861111111,0.031016731,285,2044,61
0,-13.5,-39,0.14579554,0.789932358,0.036337656,6,1.777777778,0.014929215,17,2051,108
0,-13.5,40.5,0.22213033,0.664491336,0.074800957,3,1.777777778,0.000514801,312,2057,72
0,-13.5,47.5,0.92786926,0.582708423,0.084671675,0,1.388888889,-0.001801802,317,2055,81
0,-13.5,48,0.8844555,0.892819133,0.108625962,3,1.527777778,0.021235521,317,2055,90
0,-13.5,48.5,1.3130015,1.474978788,0.078422637,6,1.833333333,0.041184041,317,2062,85
0,-13.5,121.5,1.5443478,0.540438826,0.092313573,18,2.638888889,0.022265122,0,2020,125
0,-13.5,122,1.467508,0.444564585,0.091462754,19,2.666666667,0.018018018,0,2020,131
0,-13.5,125.5,1.6459258,0.429168245,0.079292146,7,2.055555556,0.024453024,326,2020,115
0,-13.5,126,1.6839451,0.451409825,0.077546771,6,1.944444444,0.019305019,327,2020,123
0,-13.5,126.5,1.5957412,0.529504803,0.07046274,5,1.944444444,0.018532819,325,2020,123
0,-13.5,127,1.3867494,0.456761185,0.071508642,5,1.888888889,0.01003861,325,2020,130
0,-13.5,143.5,0.53930575,0.459825631,0.046422141,5,1.805555556,0.01969112,418,2020,77
0,-13.5,144,0.65582347,0.511132929,0.051122795,4,1.888888889,0.025482625,419,2042,77
0,-13.5,144.5,0.82969517,0.389467474,0.046150475,6,2.138888889,0.034877735,420,2042,83
0,-13.5,146.5,1.0378355,0.47084821,0.071661156,9,2.25,0.035392535,0,2077,22
0,-13.5,167,2.9746099,0.895497224,0.017229184,3,2,0.011068211,363,2065,76
0,-13.5,167.5,3.0385108,0.79824432,0.042987224,3,1.916666667,0.015572716,363,2060,81
0,-14,-178.5,2.4113283,0.956832929,0.052045244,2,1.694444444,0.014800515,310,2049,68
0,-14,-178,2.222545,0.934890524,0.052902126,1,1.694444444,0.003732304,310,2049,70
0,-14,-172,0.1340514,1.046464515,0.037558951,6,1.833333333,0.024195624,285,2044,112
0,-14,-171.5,0.19590862,1.07285789,0.036938976,7,1.944444444,0.041956242,285,2044,116
0,-14,-171,0.35419625,1.096424003,0.030519574,7,1.916666667,0.03976834,285,2044,118
0,-14,-170,0.7112336,1.077322101,0.021358007,7,2,0.036293436,285,2044,58
0,-14,-169.5,0.8996223,1.095343321,0.014875028,7,2.027777778,0.034105534,281,2044,48
0,-14,-146.5,9.620315,0.483039654,0.008670139,2,1.388888889,0.000514801,166,2082,5
0,-14,-146,9.809867,0.474496919,0.007808691,2,1.416666667,-0.008365508,165,2072,14
0,-14,-145.5,9.99936,0.464652364,0.008494473,2,1.388888889,-0.008494208,165,2053,30
0,-14,-145,10.189016,0.403643842,0.006518152,2,1.305555556,-0.008622909,165,2053,20
0,-14,-141.5,11.516487,0.313440719,0.00711877,1,1.166666667,-0.00952381,15,2075,8
0,-14,-39,0.15271805,1.119782902,0.023006994,6,1.777777778,0.012870013,17,2058,90
0,-14,40.5,0.11282064,0.861288928,0.094009663,1,1.666666667,0.003346203,312,2068,72
0,-14,47.5,0.7751666,0.629479559,0.105560575,0,1.5,0.007464607,317,2055,76
0,-14,121.5,1.7339478,0.472767317,0.092354378,16,2.527777778,0.018146718,1,2020,132
0,-14,123.5,1.5420159,0.528630195,0.087686384,16,2.472222222,0.031274131,326,2020,161
0,-14,124.5,1.6856903,0.383581931,0.063009434,12,2.25,0.021750322,326,2020,164
0,-14,125,1.7255372,0.419253825,0.074610193,9,2.222222222,0.028571429,326,2020,131
0,-14,125.5,1.6080157,0.469457255,0.066961477,10,2.277777778,0.034749035,326,2020,118
0,-14,126,1.6710932,0.519985999,0.064377093,11,2.305555556,0.051608752,327,2020,133
0,-14,126.5,1.5631267,0.91611945,0.029471638,14,2.472222222,0.054954955,325,2020,122
0,-14,127,1.5225745,0,0,4,1.861111111,0.007850708,323,2020,128
0,-14,129,0.61263037,0.406927733,0.069659883,2,1.888888889,0.013899614,323,2029,159
0,-14,129.5,0.47249717,0.820219586,0.07821767,5,2.027777778,0.024581725,323,2029,164
0,-14,135.5,0.61600953,0.444414855,0.061930609,2,1.833333333,0.005148005,307,2029,117
0,-14,136.5,0.94304615,0.443272808,0.060746588,1,1.472222222,-0.017117117,307,2029,114
0,-14,143.5,0.47774777,0.447896563,0.035233478,4,1.666666667,0.014671815,418,2053,67
0,-14,144,0.63565993,0.466032202,0.052132802,3,1.805555556,0.014543115,420,2042,89
0,-14,144.5,0.71028686,0.614436483,0.055638804,4,1.916666667,0.032561133,420,2042,68
0,-14,145,0.6476319,0.403160873,0.048343636,4,1.916666667,0.028700129,420,2042,76
0,-14,145.5,0.6879094,0.470916323,0.069128973,4,2,0.035006435,419,2053,73
0,-14,146.5,0.9047085,0.412691465,0.062660936,9,2.25,0.035135135,0,2077,22
0,-14,167,2.776127,0.816257054,0.0457698,4,2,0.010810811,372,2065,49
0,-14,167.5,2.8598096,0.821111704,0.048766434,2,1.888888889,0.013384813,372,2065,56
0,-14.5,-168.5,1.3387932,1.075127854,0.014821651,8,1.944444444,0.030888031,1,2044,88
0,-14.5,-149,8.733222,0.67045121,0.015416992,0,1.194444444,-0.006306306,168,2068,12
0,-14.5,-148.5,8.922546,0.667295048,0.009120925,0,1.277777778,-0.006692407,168,2075,12
0,-14.5,-148,9.110877,0.702095891,0.005206378,0,1.25,-0.007078507,168,2075,8
0,-14.5,-146.5,9.676838,0.541972917,0.004814889,1,1.305555556,-0.006821107,167,2075,21
0,-14.5,-145.5,10.054331,0.442627521,0.006428299,1,1.305555556,-0.007078507,166,2053,38
0,-14.5,-145,10.243447,0.351999163,0.006413193,2,1.333333333,-0.013899614,166,2053,29
0,-14.5,-139,12.518902,0.293308124,0.006722141,0,1.166666667,-0.006177606,14,2076,18
0,-14.5,40.5,0.06294086,0.90576944,0.099137122,2,1.638888889,0.004247104,311,2068,61
0,-14.5,47,0.5318097,0.641790601,0.121827782,0,1.5,0.00978121,314,2055,84
0,-14.5,47.5,0.68502444,0.598709283,0.072329603,5,1.75,0.034620335,314,2063,67
0,-14.5,50,0.7359223,0.793759701,0.136877224,3,1.666666667,0.021106821,302,2044,79
0,-14.5,124.5,1.8703825,0.30809946,0.035295196,9,2.166666667,0.020592021,327,2020,172
0,-14.5,125,1.8345791,0.560287482,0.047593086,10,2.222222222,0.036293436,326,2020,155
0,-14.5,144.5,0.65982014,0.650699411,0.06716512,4,1.944444444,0.036036036,420,2053,75
0,-14.5,145.5,0.5015654,0.425896862,0.06005768,4,2,0.035778636,419,2042,76
0,-14.5,159,2.2423837,0.824924464,0.113608353,6,2.111111111,0.026254826,0,2049,133
0,-14.5,159.5,2.219593,0.768764746,0.105124223,6,2.111111111,0.027284427,0,2049,109
0,-14.5,166.5,2.6718397,0.699721503,0.076714174,3,1.972222222,0.014285714,374,2049,81
0,-14.5,167,2.5882704,0.647455445,0.051860384,3,1.972222222,0.014285714,374,2049,97
0,-14.5,168,2.8099372,0.882219909,0.077461498,2,1.916666667,0.013770914,373,2069,48
0,-15,-174,0.89809716,1.066487698,0.04700124,4,1.833333333,0.012612613,216,2044,62
0,-15,-148.5,9.000268,0.772722852,0.025128897,0,1.277777778,-0.003346203,168,2047,26
0,-15,-148,9.187254,0.774295862,0.017573795,0,1.333333333,-0.002316602,168,2068,24
0,-15,-147.5,9.358218,0.68409452,0.012010197,1,1.25,0.002702703,168,2069,20
0,-15,-147,9.541684,0.656448956,0.009050979,1,1.222222222,-0.001544402,168,2069,20
